gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,52-CD4_S37_L002,53-CD4_S39_L002,55-CD4_S41_L002,56-CD4_S43_L002
ENSMUSG00000024121,Atp6v0c,11984,"ATPase, H+ transporting, lysosomal V0 subunit C",213.213363239329,-0.9624251280972248,0.5313469669693285,-1.811293162331686,0.0700954835706702,0.2698414669848533,156,408,141,156
ENSMUSG00000031153,Gripap1,54645,GRIP1 associated protein 1,2230.5459794662183,-0.39288962436540065,0.2170078744131642,-1.8104855661475807,0.07022052069976875,0.2702167211386313,2563,2425,2158,1752
ENSMUSG00000002768,Mea1,17256,male enhanced antigen 1,1703.6056695519515,0.33547994870488,0.18545992726809854,1.808908013966351,0.07046529518533831,0.2703685863584375,1569,1396,1668,2267
ENSMUSG00000003955,Fam162a,70186,"family with sequence similarity 162, member A",659.9510702464188,0.4376681666790639,0.24192009641258633,1.8091434865032296,0.07042871466525605,0.2703685863584375,548,558,643,933
ENSMUSG00000016496,Cd274,60533,CD274 antigen,1745.8450442880626,0.2848851808011446,0.15741904130335357,1.8097250398835683,0.07033843743532471,0.2703685863584375,1578,1524,1795,2155
ENSMUSG00000022110,Sucla2,20916,"succinate-Coenzyme A ligase, ADP-forming, beta subunit",1509.5610295190866,0.29452044548418177,0.1627679341752301,1.809450042949563,0.07038111464591922,0.2703685863584375,1348,1325,1589,1831
ENSMUSG00000023132,Gzma,14938,granzyme A,69.0487422630979,1.383941438554463,0.7648327532808986,1.8094693678033238,0.07037811489738934,0.2703685863584375,28,48,131,68
ENSMUSG00000024982,Zdhhc6,66980,"zinc finger, DHHC domain containing 6",988.1448521450922,0.3794496955638772,0.20966361539556125,1.8098023104676009,0.07032644951254245,0.2703685863584375,847,847,953,1365
ENSMUSG00000035770,Dync1li2,234663,"dynein, cytoplasmic 1 light intermediate chain 2",1669.0063681218153,-0.28160149923932676,0.15564265072985997,-1.8092823395052964,0.07040715123575098,0.2703685863584375,1774,1839,1470,1623
ENSMUSG00000094966,Trav9-2,436479,T cell receptor alpha variable 9-2,206.55613731205423,0.7397860685144497,0.4089905603389018,1.8088096407443752,0.07048058202265847,0.2703685863584375,137,169,283,242
ENSMUSG00000022035,Ccdc25,67179,coiled-coil domain containing 25,1071.9579326672117,0.33567269951003126,0.1856096941278622,1.8084868955109323,0.07053075455133336,0.27045523988104164,949,919,1118,1346
ENSMUSG00000004849,Ap1s1,11769,"adaptor protein complex AP-1, sigma 1",1339.0859542735466,0.30309237097877434,0.16772275802559866,1.8071034279827125,0.0707461542752553,0.2706962424519408,1184,1180,1390,1656
ENSMUSG00000014767,Tbp,21374,TATA box binding protein,901.4200447820463,0.5128615352188011,0.2837827814742128,1.8072327452516865,0.07072599732335065,0.2706962424519408,877,578,982,1203
ENSMUSG00000020721,Helz,78455,helicase with zinc finger domain,4029.935667816392,-0.2644339829217509,0.14633710130206337,-1.8070194131829667,0.07075925236148131,0.2706962424519408,4227,4452,3785,3694
ENSMUSG00000028093,Acp6,66659,"acid phosphatase 6, lysophosphatidic",855.1485151226123,-0.4516787564734878,0.2498932549815513,-1.8074867867355349,0.07068641306323167,0.2706962424519408,923,1029,568,939
ENSMUSG00000038525,Armc10,67211,armadillo repeat containing 10,147.06705579332677,-0.9295115070685764,0.5143083634765634,-1.8073038921346134,0.07071490951926054,0.2706962424519408,148,235,116,89
ENSMUSG00000042726,Trafd1,231712,TRAF type zinc finger domain containing 1,1256.7970100838686,0.333943865336774,0.18472171303196228,1.807821397146701,0.07063430243612125,0.2706962424519408,1056,1139,1426,1441
ENSMUSG00000003161,Sri,109552,sorcin,3509.3956199599133,0.22139224601898627,0.1225395251315208,1.80670070151951,0.0708089582715674,0.27078074721244866,3065,3334,3478,4315
ENSMUSG00000000617,Grm6,108072,"glutamate receptor, metabotropic 6",50.97410123621563,-1.461981572706509,0.8093295515556572,-1.8064107135299252,0.07085420934535558,0.27084815697123255,53,96,19,38
ENSMUSG00000033669,Zfp7,223669,zinc finger protein 7,1050.5285745400108,-0.4129867849690943,0.22864537923247102,-1.8062328062584527,0.07088198255760438,0.2708487291415865,1188,1177,976,857
ENSMUSG00000031231,Cox7b,66142,cytochrome c oxidase subunit 7B,2360.1964244437504,0.25221122186653805,0.13966991940458004,1.805766216102417,0.07095486463907733,0.2710216002283417,2056,2197,2332,2966
ENSMUSG00000041697,Cox6a1,12861,cytochrome c oxidase subunit 6A1,3803.572714548537,0.29060982946972,0.16098658139728578,1.80518045011806,0.07104644914124839,0.2712657452608802,3135,3629,3502,5194
ENSMUSG00000035666,Gtf3c4,269252,"general transcription factor IIIC, polypeptide 4",924.5962379635596,-0.37706874864658524,0.20893708814689244,-1.8046999314046555,0.07112165057497646,0.2714471716183901,995,1067,828,816
ENSMUSG00000028081,Rps3a1,20091,ribosomal protein S3A1,72895.45721157789,-0.24844046080907423,0.13775447207178254,-1.8035019631131415,0.07130941741466555,0.27180287282406473,73632,82752,55144,83422
ENSMUSG00000033762,Recql4,79456,RecQ protein-like 4,151.8466044613598,0.8055661518308033,0.4467372416283712,1.8032213945147924,0.07135345177451735,0.27180287282406473,93,126,175,224
ENSMUSG00000041740,Rnf10,50849,ring finger protein 10,6494.600361865836,0.19601426757372448,0.10868623559866607,1.8034875022953707,0.07131168645002878,0.27180287282406473,5881,6062,6719,7526
ENSMUSG00000057156,Homez,239099,homeodomain leucine zipper-encoding gene,370.438570380263,0.5403418741328965,0.2995806476279564,1.8036608119091089,0.0712844964720208,0.27180287282406473,273,324,379,531
ENSMUSG00000076617,Ighm,16019,immunoglobulin heavy constant mu,15229.901791631288,-0.19369466333838536,0.10740922329300669,-1.8033336188457163,0.07133583584483603,0.27180287282406473,15537,16540,12650,16736
ENSMUSG00000020484,Xbp1,22433,X-box binding protein 1,367.19674234714864,0.5918576549218512,0.32831280552464515,1.8027248555719912,0.07143143662168348,0.27197582870847575,328,247,409,501
ENSMUSG00000034252,Senp6,215351,SUMO/sentrin specific peptidase 6,3589.430439974557,0.23878106962339724,0.13246634346704153,1.8025791561371776,0.07145433296818292,0.27197582870847575,2956,3557,3669,4330
ENSMUSG00000098557,Kctd12,239217,potassium channel tetramerisation domain containing 12,231.08139863235402,-0.7646986717980555,0.4243347020687541,-1.802112031068703,0.0715277812039484,0.2721497457138976,307,265,199,147
ENSMUSG00000026648,Dclre1c,227525,DNA cross-link repair 1C,131.45291054914722,-0.8632755989320631,0.47915364651149367,-1.8016675970582545,0.07159771904068157,0.27227361285605794,162,173,76,118
ENSMUSG00000089736,Tgfbr3l,100044509,"transforming growth factor, beta receptor III-like",194.03978437538248,-0.7828969164106593,0.4345679686256596,-1.8015522839536595,0.0716158743045154,0.27227361285605794,259,224,109,189
ENSMUSG00000025925,Terf1,21749,telomeric repeat binding factor 1,856.2057608796717,0.3625538926678544,0.20128848561241147,1.8011655836388254,0.07167678517584401,0.27229402504810174,682,799,920,1061
ENSMUSG00000038949,Cnst,226744,"consortin, connexin sorting protein",2062.520893156153,-0.2761782573783879,0.1533242468126734,-1.8012692911892374,0.07166044557856713,0.27229402504810174,2086,2379,1668,2189
ENSMUSG00000095560,Trav14d-2,100043214,T cell receptor alpha variable 14D-2,217.6047626427978,-0.7878023910646866,0.4374361117470977,-1.8009541734408798,0.07171010327011146,0.2723150900710468,244,301,189,133
ENSMUSG00000029468,P2rx7,18439,"purinergic receptor P2X, ligand-gated ion channel, 7",558.1983302616597,0.5033206878888771,0.2796746476993113,1.7996650466152229,0.07191354341745872,0.27266523325915804,510,397,597,754
ENSMUSG00000068335,Dok1,13448,docking protein 1,897.4578365609702,0.3734179552927227,0.20748762501028556,1.7997119359490075,0.07190613542455303,0.27266523325915804,797,743,996,1082
ENSMUSG00000069808,Tlcd3a,116972,TLC domain containing 3A,67.06162262534441,-1.2602787817254255,0.700130559092294,-1.8000625245659223,0.07185076613263745,0.27266523325915804,116,69,39,42
ENSMUSG00000091537,Tma7,66167,translational machinery associated 7,3568.9018254501007,0.24339810114805113,0.13522347151108116,1.79996932801792,0.07186548147522771,0.27266523325915804,2962,3501,3501,4491
ENSMUSG00000005897,Nr2c1,22025,"nuclear receptor subfamily 2, group C, member 1",192.69533124647782,-0.9870447202829042,0.5487243766323493,-1.798798745447815,0.07205052186906878,0.272729928184487,220,287,174,83
ENSMUSG00000037266,Rsrp1,27981,arginine/serine rich protein 1,14186.592166873244,-0.259380061035338,0.1442159948053135,-1.798552659748261,0.07208947158031617,0.272729928184487,15637,14815,13535,12808
ENSMUSG00000042660,Wdr55,67936,WD repeat domain 55,1238.185443570368,0.35711905158446633,0.19854418656548703,1.7986880289072358,0.07206804361980973,0.272729928184487,1144,992,1270,1600
ENSMUSG00000051359,Ncald,52589,neurocalcin delta,70.36930353759425,1.4291682267019759,0.794643686744556,1.7985019582259545,0.0720974986082805,0.272729928184487,55,19,109,100
ENSMUSG00000058761,Rnf169,108937,ring finger protein 169,1556.3770862515828,-0.40520777347456705,0.22530003327513914,-1.7985251381641936,0.0720938286865706,0.272729928184487,1901,1585,1437,1289
ENSMUSG00000061118,Dnajc30,66114,DnaJ heat shock protein family (Hsp40) member C30,531.5571818295887,0.4955165284846231,0.2755117961584674,1.7985310806787183,0.07209288787336782,0.272729928184487,376,498,533,757
ENSMUSG00000027635,Dsn1,66934,"DSN1 homolog, MIS12 kinetochore complex component",236.80938743154496,0.678705186369882,0.37748726723845105,1.7979551769653668,0.07218411114039437,0.2728470353629787,179,180,315,278
ENSMUSG00000027540,Ptpn1,19246,"protein tyrosine phosphatase, non-receptor type 1",8728.611185548996,0.1824194677485434,0.10148717470498078,1.7974632585726187,0.07226210595057792,0.2730365891504495,7993,8136,8771,10329
ENSMUSG00000020865,Abcc3,76408,"ATP-binding cassette, sub-family C (CFTR/MRP), member 3",89.21786204045843,1.1574288486589472,0.6441943085335418,1.7967076599818834,0.07238204226598315,0.2731334506423768,37,73,137,113
ENSMUSG00000021675,F2rl2,14064,coagulation factor II (thrombin) receptor-like 2,93.49858152089134,1.2056804194154804,0.6710807418380994,1.7966249725973438,0.07239517713915661,0.2731334506423768,47,65,171,89
ENSMUSG00000022403,St13,70356,suppression of tumorigenicity 13,3846.2017012620367,0.4003673609784602,0.22284726343479702,1.7965998541220762,0.07239916758995792,0.2731334506423768,3898,2597,4062,4959
ENSMUSG00000034345,Gtf2h5,66467,"general transcription factor IIH, polypeptide 5",409.63377604421504,0.4988621657710347,0.27760894670881414,1.7969959962936444,0.07233625536905335,0.2731334506423768,313,358,428,564
ENSMUSG00000020946,Gosr2,56494,golgi SNAP receptor complex member 2,320.54883448500976,-0.5753374654683113,0.3203078865436754,-1.796201372612352,0.07246249651507797,0.27316216006549,401,354,231,301
ENSMUSG00000026782,Abi2,329165,abl interactor 2,58.48194758556402,1.419652409776905,0.7903299125776999,1.7962782215171873,0.07245027972596103,0.27316216006549,43,19,87,87
ENSMUSG00000090035,Galnt4,14426,polypeptide N-acetylgalactosaminyltransferase 4,565.4179471214475,-0.44895684096235566,0.2500487815865203,-1.7954770189792366,0.07257773101755469,0.27349141146315287,571,721,436,551
ENSMUSG00000062590,Armc9,78795,armadillo repeat containing 9,132.49311380010727,0.8410218826341085,0.4684844548337633,1.7951969888361314,0.0726223200726358,0.273554302079214,96,91,172,176
ENSMUSG00000004880,Lbr,98386,lamin B receptor,364.0630376652202,-0.6118693285684643,0.3409494188182889,-1.7946044040467009,0.0727167509766033,0.2738048169453131,355,518,306,281
ENSMUSG00000032002,Dcun1d5,76863,"DCN1, defective in cullin neddylation 1, domain containing 5 (S. cerevisiae)",924.1754041086667,0.36446609100639865,0.20334790824636814,1.7923277114059428,0.07308048683796074,0.2750124690953818,761,835,911,1243
ENSMUSG00000069910,Spdl1,70385,spindle apparatus coiled-coil protein 1,194.54391110153017,1.2725035672181921,0.7100049823744141,1.7922459684193455,0.07309357414202601,0.2750124690953818,180,40,306,252
ENSMUSG00000025402,Nab2,17937,Ngfi-A binding protein 2,3267.904016028993,0.23429714805780189,0.13074467998819694,1.792020509583665,0.07312968073481074,0.2750420456628311,2945,2978,3210,4084
ENSMUSG00000055835,Zfp1,22640,zinc finger protein 1,896.7322397223595,-0.3753432164246223,0.20949331308814004,-1.7916715855589354,0.07318558869294506,0.2750420456628311,1002,995,680,937
ENSMUSG00000076432,Ywhaq,22630,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta,5230.37410977714,0.22992225460188254,0.1283174872276405,1.7918232313417344,0.07316128625465175,0.2750420456628311,4390,5128,5039,6636
ENSMUSG00000054737,Zfp182,319535,zinc finger protein 182,624.3377111402098,-0.4187537931366798,0.23392234036907988,-1.7901402340450898,0.0734313701711068,0.27575434106767605,727,680,498,603
ENSMUSG00000087543,Gm16576,100504191,predicted gene 16576,132.3981540908567,-0.8909198096080736,0.49781017599533034,-1.789677777933633,0.07350572682777652,0.27592789109737703,170,169,105,83
ENSMUSG00000053390,Zfp952,240067,zinc finger protein 952,160.1868748659445,0.8949923064690471,0.5001978327420517,1.7892766579230424,0.07357027133150686,0.27595887926756874,78,145,219,206
ENSMUSG00000063047,Zfp780b,338354,zinc finger protein 780B,505.32491996984015,-0.44721602012460676,0.2499269868693008,-1.7893866753912342,0.0735525637320241,0.27595887926756874,538,614,417,461
ENSMUSG00000079110,Capn3,12335,calpain 3,179.98314240926223,0.8399582825362032,0.4695634012668165,1.7888069646614557,0.07364590890873902,0.2761369548184268,105,151,170,314
ENSMUSG00000007891,Ctsd,13033,cathepsin D,11411.278367758141,0.17946005583083455,0.10035253941431674,1.7882961096770411,0.07372824718920624,0.2763400090558743,10472,10636,11675,13232
ENSMUSG00000014039,Prdm15,114604,PR domain containing 15,1102.7480961149536,-0.3282875450874384,0.18363312024225267,-1.7877360285244546,0.07381860609959347,0.276509282422576,1203,1218,962,1044
ENSMUSG00000032422,Snx14,244962,sorting nexin 14,1421.0017715984607,0.29460474106393664,0.16479848034874509,1.78766661221934,0.0738298114617342,0.276509282422576,1180,1342,1511,1706
ENSMUSG00000040410,Fbxl4,269514,F-box and leucine-rich repeat protein 4,112.74575128383695,-0.9560531923594274,0.5353434476048794,-1.7858688597699266,0.07412049407499843,0.2774919604449636,125,170,60,100
ENSMUSG00000001576,Ergic1,67458,endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1,1514.8526594532284,0.3085848676043739,0.17284524421814132,1.7853246064145152,0.07420867985213442,0.2776101129149859,1199,1479,1547,1910
ENSMUSG00000030265,Kras,16653,Kirsten rat sarcoma viral oncogene homolog,629.2508445049718,-0.4349633090011819,0.24361569739279781,-1.785448612943285,0.07418857944256721,0.2776101129149859,709,718,456,654
ENSMUSG00000027804,Ppid,67738,peptidylprolyl isomerase D (cyclophilin D),463.7641189787686,-0.45968603885938075,0.25752824950047315,-1.7849926745940785,0.07426250509520635,0.2777055158117842,515,545,356,450
ENSMUSG00000037579,Kcnh3,16512,"potassium voltage-gated channel, subfamily H (eag-related), member 3",123.39633038992956,-0.9924900556731672,0.5562891996035597,-1.7841260559803545,0.0744031842275085,0.2781255132865882,163,161,54,120
ENSMUSG00000039515,Ptpa,110854,protein phosphatase 2 protein activator,423.3796834616334,-0.6215429612621104,0.34841733421347015,-1.7839036701925404,0.07443931943954504,0.2781545453905256,589,417,358,321
ENSMUSG00000001761,Smo,319757,"smoothened, frizzled class receptor",117.29792943125028,0.9967536719012023,0.5588651289032134,1.7835316972761497,0.0744997929435345,0.27818161963337323,53,103,152,169
ENSMUSG00000119520,Gm24265,115490317,"predicted gene, 24265",60.47467453203371,1.2300869490600654,0.6897000244133589,1.7835100848464458,0.0745033078181783,0.27818161963337323,40,31,83,91
ENSMUSG00000085667,Gm12992,545681,predicted gene 12992,98.37619674994673,-1.1955931002132696,0.670520021030943,-1.7830833721788237,0.0745727327415966,0.2783348475566634,181,86,45,80
ENSMUSG00000073155,Stmp1,67705,short transmembrane mitochondrial protein 1,1346.0157580596897,0.38007215353136725,0.21332542271348798,1.7816542852552206,0.0748056260666074,0.2790978552447053,1138,1170,1227,1944
ENSMUSG00000035929,H2-Q4,15015,"histocompatibility 2, Q region locus 4",20485.56867535985,-0.16784531279025836,0.0942212006966716,-1.781396453762105,0.07484770716103524,0.27914863777632204,20049,22782,18138,21595
ENSMUSG00000024381,Bin1,30948,bridging integrator 1,4173.268835989594,0.2684330129754295,0.15071566785961807,1.7810557905994056,0.07490333699309015,0.279244127426668,3545,3934,3861,5606
ENSMUSG00000048100,Taf13,99730,TATA-box binding protein associated factor 13,446.1453088168332,0.4792719312954431,0.2691191933817716,1.7808909326491238,0.07493027019475405,0.279244127426668,335,402,511,555
ENSMUSG00000038503,Mesd,67943,mesoderm development LRP chaperone,393.5314128943361,-0.5420400225759239,0.30445547528925543,-1.7803589246044775,0.0750172394541095,0.27927433153694725,405,519,272,393
ENSMUSG00000048905,Bnip5,207819,BCL2 interacting protein 5,77.95701677104145,-1.1986452063880453,0.673275648372615,-1.7803186693077482,0.07502382348478522,0.27927433153694725,92,123,59,36
ENSMUSG00000074925,Ptar1,72351,protein prenyltransferase alpha subunit repeat containing 1,966.0878678684049,-0.5071663025701532,0.2848651094850255,-1.7803735370997174,0.0750148495967297,0.27927433153694725,1262,964,892,726
ENSMUSG00000052139,Babam2,107976,BRISC and BRCA1 A complex member 2,1284.5501859215037,0.33075372222648025,0.18591361459674413,1.779072086484368,0.0752279443539185,0.27992789160917303,1095,1151,1238,1728
